Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
HAR,Toro Rosso,3,71.721,SUPERSOFT,2,1,1,22.7,37.4,False,True,17.639,31.645,22.437,4.76400000000001,True,17.0,71.54047169811321,4.4407460288168705,69.171,93.824,4.583471698113214,46,0.9415546873073747,Normal
ALO,McLaren,3,71.95,SUPERSOFT,2,1,1,22.7,37.4,False,True,17.589,31.924,22.437,4.993000000000009,True,8.0,70.78363768115942,3.7589555298803483,68.661,93.71,3.826637681159427,58,0.9495730512186737,Normal
LEC,Sauber,3,70.508,SUPERSOFT,2,1,1,22.7,37.4,False,True,17.763,31.019,21.726,3.551000000000002,True,9.0,70.7419552238806,3.716159130040439,69.006,94.254,3.7849552238806026,57,0.9500906091661621,Normal
VAN,McLaren,3,70.847,Soft,2,2,1,22.8,37.6,False,True,18.01,31.322,21.515,3.8900000000000006,True,15.0,72.42578125,6.886707173782013,68.894,113.141,5.468781250000006,49,0.9131699520385111,Normal
HAM,Mercedes,4,69.326,SUPERSOFT,5,1,1,22.8,37.6,False,True,17.403,30.892,21.031,2.3689999999999998,True,16.0,69.87947540983606,4.293702802192054,67.241,87.525,2.9224754098360712,47,0.9421124602491985,Normal
BOT,Mercedes,4,69.657,SUPERSOFT,6,1,1,22.8,37.6,False,True,17.326,31.015,21.316,2.700000000000003,True,19.0,69.45441666666666,0.32401135174652046,69.044,69.906,2.497416666666672,9,0.9953565684847325,Normal
VER,Red Bull Racing,4,69.706,SUPERSOFT,6,1,1,22.8,37.6,False,True,17.499,30.665,21.542,2.7490000000000094,True,1.0,69.15421428571429,3.809326951441864,67.442,93.857,2.1972142857142924,56,0.9477913641957116,Normal
RAI,Ferrari,4,69.837,ULTRASOFT,6,1,1,22.8,37.6,False,True,17.54,30.701,21.596,2.8800000000000097,True,2.0,69.16844285714286,3.88184988261783,66.957,93.64,2.2114428571428633,57,0.9468605841670369,Normal
RIC,Red Bull Racing,4,69.946,SUPERSOFT,6,1,1,22.8,37.6,False,True,17.553,30.783,21.61,2.9890000000000043,True,18.0,70.15303846153846,4.945327899918001,67.591,93.13,3.196038461538467,44,0.9341486620878593,Normal
VET,Ferrari,4,70.226,ULTRASOFT,6,1,1,22.8,37.6,False,True,17.705,30.871,21.65,3.2690000000000055,True,3.0,69.16907142857143,4.180349636308014,67.082,96.112,2.212071428571434,57,0.9430077350902282,Normal
GRO,Haas F1 Team,4,70.337,ULTRASOFT,6,1,1,22.8,37.6,False,True,17.514,31.051,21.772,3.3800000000000097,True,4.0,70.44791304347827,3.956190854921268,69.071,93.593,3.4909130434782667,55,0.9468283246805373,Normal
MAG,Haas F1 Team,4,70.836,ULTRASOFT,6,1,1,22.8,37.6,False,True,17.327,31.308,22.201,3.879000000000005,True,5.0,70.46215942028985,3.9063215118091867,68.476,94.479,3.5051594202898624,55,0.9474734260690925,Normal
HUL,Renault,4,70.707,ULTRASOFT,6,1,1,22.8,37.6,False,True,17.124,31.531,22.052,3.75,True,20.0,71.2002,1.1720455812145034,70.38,74.107,4.243200000000003,9,0.9838053169167004,Normal
OCO,Force India,4,70.958,SUPERSOFT,3,1,1,22.8,37.6,False,True,17.101,31.592,22.265,4.001000000000005,True,6.0,70.60328985507248,3.8355242033845207,68.85,95.36,3.64628985507247,57,0.9484741360821188,Normal
SAI,Renault,4,70.897,ULTRASOFT,6,1,1,22.8,37.6,False,True,17.055,31.6,22.242,3.940000000000012,True,12.0,71.06452173913044,4.636717571885547,68.766,95.806,4.1075217391304415,56,0.9387497798703697,Normal
STR,Williams,4,71.195,ULTRASOFT,3,1,1,22.8,37.6,False,True,17.346,31.618,22.231,4.2379999999999995,True,14.0,71.5492794117647,4.516556705389922,69.203,98.829,4.592279411764713,55,0.9406230584459279,Normal
PER,Force India,4,71.123,SUPERSOFT,3,1,1,22.8,37.6,False,True,17.284,31.814,22.025,4.166000000000011,True,7.0,70.60995652173914,4.168098432402896,68.504,97.598,3.6529565217391373,54,0.9442604058776469,Normal
GAS,Toro Rosso,4,71.165,SUPERSOFT,3,1,1,22.8,37.6,False,True,17.161,31.737,22.267,4.208000000000013,True,11.0,70.97336231884059,3.74627633151756,69.295,94.972,4.016362318840587,58,0.9498622263278357,Normal
SIR,Williams,4,71.55,SUPERSOFT,3,1,1,22.8,37.6,False,True,17.3,31.797,22.453,4.5930000000000035,True,13.0,71.62763235294118,4.614235293136902,68.971,95.433,4.670632352941182,53,0.939478983980867,Normal
ERI,Sauber,4,71.356,Soft,3,1,1,22.8,37.6,False,True,17.398,31.568,22.39,4.399000000000001,True,10.0,70.8751304347826,3.731059815975028,68.216,93.576,3.9181304347826154,56,0.9499899431476849,Normal
HAR,Toro Rosso,4,71.148,SUPERSOFT,3,1,1,22.8,37.6,False,True,17.394,31.574,22.18,4.1910000000000025,True,17.0,71.54047169811321,4.4407460288168705,69.171,93.824,4.583471698113214,46,0.9415546873073747,Normal
ALO,McLaren,4,71.255,SUPERSOFT,3,1,1,22.8,37.6,False,True,17.242,31.802,22.211,4.298000000000002,True,8.0,70.78363768115942,3.7589555298803483,68.661,93.71,3.826637681159427,58,0.9495730512186737,Normal
LEC,Sauber,4,70.648,SUPERSOFT,3,1,1,22.8,37.6,False,True,17.724,31.159,21.765,3.6910000000000025,True,9.0,70.7419552238806,3.716159130040439,69.006,94.254,3.7849552238806026,57,0.9500906091661621,Normal
VAN,McLaren,4,70.893,Soft,3,2,1,22.9,36.9,False,True,18.033,31.274,21.586,3.936000000000007,True,15.0,72.42578125,6.886707173782013,68.894,113.141,5.468781250000006,49,0.9131699520385111,Normal
HAM,Mercedes,5,69.307,SUPERSOFT,6,1,1,22.9,36.9,False,True,17.385,30.884,21.038,2.3500000000000085,True,16.0,69.87947540983606,4.293702802192054,67.241,87.525,2.9224754098360712,47,0.9421124602491985,Normal
BOT,Mercedes,5,69.263,SUPERSOFT,7,1,1,22.9,36.9,False,True,17.231,30.901,21.131,2.3060000000000116,True,19.0,69.45441666666666,0.32401135174652046,69.044,69.906,2.497416666666672,9,0.9953565684847325,Normal
VER,Red Bull Racing,5,69.728,SUPERSOFT,7,1,1,22.9,36.9,False,True,17.596,30.766,21.366,2.771000000000001,True,1.0,69.15421428571429,3.809326951441864,67.442,93.857,2.1972142857142924,56,0.9477913641957116,Normal
RAI,Ferrari,5,69.969,ULTRASOFT,7,1,1,22.9,36.9,False,True,17.492,30.892,21.585,3.0120000000000005,True,2.0,69.16844285714286,3.88184988261783,66.957,93.64,2.2114428571428633,57,0.9468605841670369,Normal
RIC,Red Bull Racing,5,69.758,SUPERSOFT,7,1,1,22.9,36.9,False,True,17.63,30.717,21.411,2.801000000000002,True,18.0,70.15303846153846,4.945327899918001,67.591,93.13,3.196038461538467,44,0.9341486620878593,Normal
VET,Ferrari,5,69.713,ULTRASOFT,7,1,1,22.9,36.9,False,True,17.545,30.773,21.395,2.7560000000000002,True,3.0,69.16907142857143,4.180349636308014,67.082,96.112,2.212071428571434,57,0.9430077350902282,Normal
GRO,Haas F1 Team,5,70.155,ULTRASOFT,7,1,1,22.9,36.9,False,True,17.396,31.013,21.746,3.1980000000000075,True,4.0,70.44791304347827,3.956190854921268,69.071,93.593,3.4909130434782667,55,0.9468283246805373,Normal
MAG,Haas F1 Team,5,70.616,ULTRASOFT,7,1,1,22.9,36.9,False,True,17.592,31.057,21.967,3.659000000000006,True,5.0,70.46215942028985,3.9063215118091867,68.476,94.479,3.5051594202898624,55,0.9474734260690925,Normal
HUL,Renault,5,70.757,ULTRASOFT,7,1,1,22.9,36.9,False,True,17.407,31.458,21.892,3.8000000000000114,True,20.0,71.2002,1.1720455812145034,70.38,74.107,4.243200000000003,9,0.9838053169167004,Normal
OCO,Force India,5,70.723,SUPERSOFT,4,1,1,22.9,36.9,False,True,17.232,31.395,22.096,3.7660000000000053,True,6.0,70.60328985507248,3.8355242033845207,68.85,95.36,3.64628985507247,57,0.9484741360821188,Normal
SAI,Renault,5,70.996,ULTRASOFT,7,1,1,22.9,36.9,False,True,17.118,31.572,22.306,4.0390000000000015,True,12.0,71.06452173913044,4.636717571885547,68.766,95.806,4.1075217391304415,56,0.9387497798703697,Normal
STR,Williams,5,71.036,ULTRASOFT,4,1,1,22.9,36.9,False,True,17.434,31.613,21.989,4.079000000000008,True,14.0,71.5492794117647,4.516556705389922,69.203,98.829,4.592279411764713,55,0.9406230584459279,Normal
PER,Force India,5,71.171,SUPERSOFT,4,1,1,23.2,36.6,False,True,17.16,31.972,22.039,4.214000000000013,True,7.0,70.60995652173914,4.168098432402896,68.504,97.598,3.6529565217391373,54,0.9442604058776469,Normal
SIR,Williams,5,71.407,SUPERSOFT,4,1,1,23.2,36.6,False,True,17.382,31.596,22.429,4.450000000000003,True,13.0,71.62763235294118,4.614235293136902,68.971,95.433,4.670632352941182,53,0.939478983980867,Normal
GAS,Toro Rosso,5,72.408,SUPERSOFT,4,1,1,23.2,36.6,False,True,17.333,31.559,23.516,5.451000000000008,True,11.0,70.97336231884059,3.74627633151756,69.295,94.972,4.016362318840587,58,0.9498622263278357,Normal
ERI,Sauber,5,71.46,Soft,4,1,1,23.2,36.6,False,True,17.356,31.688,22.416,4.503,True,10.0,70.8751304347826,3.731059815975028,68.216,93.576,3.9181304347826154,56,0.9499899431476849,Normal
HAR,Toro Rosso,5,71.252,SUPERSOFT,4,1,1,23.2,36.6,False,True,17.263,31.807,22.182,4.295000000000002,True,17.0,71.54047169811321,4.4407460288168705,69.171,93.824,4.583471698113214,46,0.9415546873073747,Normal
ALO,McLaren,5,71.179,SUPERSOFT,4,1,1,23.2,36.6,False,True,17.351,31.682,22.146,4.222000000000008,True,8.0,70.78363768115942,3.7589555298803483,68.661,93.71,3.826637681159427,58,0.9495730512186737,Normal
LEC,Sauber,5,71.334,SUPERSOFT,4,1,1,23.2,36.6,False,True,17.488,30.951,22.895,4.3770000000000095,True,9.0,70.7419552238806,3.716159130040439,69.006,94.254,3.7849552238806026,57,0.9500906091661621,Normal
HAM,Mercedes,6,69.051,SUPERSOFT,7,1,1,23.2,36.6,False,True,17.343,30.816,20.892,2.0940000000000083,True,16.0,69.87947540983606,4.293702802192054,67.241,87.525,2.9224754098360712,47,0.9421124602491985,Normal
VAN,McLaren,5,73.286,Soft,4,2,1,23.2,36.6,False,True,17.977,33.102,22.207,6.329000000000008,True,15.0,72.42578125,6.886707173782013,68.894,113.141,5.468781250000006,49,0.9131699520385111,Normal
BOT,Mercedes,6,69.906,SUPERSOFT,8,1,1,23.2,36.6,False,True,17.538,30.914,21.454,2.9490000000000123,True,19.0,69.45441666666666,0.32401135174652046,69.044,69.906,2.497416666666672,9,0.9953565684847325,Normal
VER,Red Bull Racing,6,69.617,SUPERSOFT,8,1,1,23.2,36.6,False,True,17.481,30.716,21.42,2.660000000000011,True,1.0,69.15421428571429,3.809326951441864,67.442,93.857,2.1972142857142924,56,0.9477913641957116,Normal
