Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
PER,Racing Point,8,110.67,SUPERSOFT,11,2,1,17.2,35.4,False,True,31.666,49.521,29.483,4.384,True,5.0,110.05495,2.5308470554240747,108.08,123.182,3.7689499999999994,37,0.9775207253346692,Normal
VER,Red Bull Racing,8,109.993,SUPERSOFT,10,2,1,17.2,35.4,False,True,31.425,49.112,29.456,3.7069999999999936,True,3.0,109.04002499999999,2.3743360258104818,106.946,120.763,2.754024999999999,37,0.9786891384203116,Normal
OCO,Racing Point,8,111.224,SUPERSOFT,11,2,1,17.2,35.4,False,True,31.621,50.174,29.429,4.938000000000002,True,6.0,110.25605,2.5881761913432224,108.078,123.773,3.9700499999999983,37,0.9770641682016181,Normal
GRO,Haas F1 Team,8,111.439,SUPERSOFT,11,2,1,17.2,35.4,False,True,31.824,49.72,29.895,5.152999999999992,True,7.0,110.396425,2.5440920287287225,108.283,123.178,4.110424999999998,37,0.977474053637619,Normal
MAG,Haas F1 Team,8,112.057,SUPERSOFT,11,2,1,17.2,35.4,False,True,31.852,50.355,29.85,5.771000000000001,True,8.0,110.424325,2.8472742015559644,107.937,123.618,4.138324999999999,37,0.974863300053798,Normal
GAS,Toro Rosso,8,112.186,SUPERSOFT,8,2,1,17.2,35.4,False,True,31.562,50.864,29.76,5.900000000000006,True,9.0,110.871325,2.5910549419453663,108.588,123.514,4.585324999999999,37,0.9771637529261143,Normal
ERI,Sauber,8,112.196,Soft,8,2,1,17.2,35.4,False,True,31.879,50.559,29.758,5.909999999999997,True,10.0,111.10856410256412,2.685190445023566,108.694,124.533,4.822564102564101,37,0.9764030068636091,Normal
SIR,Williams,8,112.627,Soft,8,2,1,17.2,35.4,False,True,32.056,50.73,29.841,6.340999999999994,True,12.0,111.47879487179486,2.466076482993384,109.113,123.55,5.19279487179487,36,0.9783572840648983,Normal
STR,Williams,8,113.039,Soft,8,2,1,17.2,35.4,False,True,31.388,51.824,29.827,6.753,True,13.0,111.5298205128205,2.6483396772098473,109.287,124.658,5.243820512820511,36,0.9768051992359823,Normal
SAI,Renault,8,113.182,Medium,8,2,1,17.2,35.4,False,True,31.311,52.135,29.736,6.896000000000001,True,11.0,111.39289743589744,2.693904218151086,108.67,123.971,5.1068974358974355,36,0.9763872404248833,Normal
BOT,Mercedes,8,113.164,SUPERSOFT,6,3,1,17.2,35.4,False,True,31.258,52.166,29.74,6.878,True,4.0,109.73320000000001,2.758060617395991,106.286,121.139,3.4471999999999996,37,0.9754820009815991,Normal
RIC,Red Bull Racing,6,113.142,Soft,5,3,1,17.2,35.4,False,True,31.071,52.171,29.9,6.8559999999999945,True,16.0,111.0235,1.601751172935423,109.242,115.261,4.737499999999998,25,0.9857780457201739,Normal
HAR,Toro Rosso,8,112.764,Soft,8,2,1,17.2,35.4,False,True,32.217,50.534,30.013,6.477999999999994,True,14.0,111.92397435897435,3.4671083544404113,108.756,130.13,5.637974358974357,36,0.9699534117116198,Normal
VAN,McLaren,8,113.37,Medium,6,3,1,17.2,35.4,False,True,32.223,50.846,30.301,7.084000000000003,True,15.0,112.05620512820512,2.781138967548198,108.956,124.389,5.770205128205127,36,0.9757819288712456,Normal
VET,Ferrari,9,109.046,SUPERSOFT,11,2,1,17.0,36.5,False,True,31.69,47.915,29.441,2.760000000000005,True,1.0,108.30737500000001,2.194849199743663,106.644,119.728,2.0213749999999986,38,0.9801375111167331,Normal
HAM,Mercedes,9,109.143,SUPERSOFT,12,2,1,17.0,36.5,False,True,31.723,48.014,29.406,2.8569999999999993,True,2.0,108.568425,2.189732297038223,106.721,119.902,2.282424999999999,37,0.9802296070061398,Normal
PER,Racing Point,9,110.76,SUPERSOFT,12,2,1,17.0,36.5,False,True,31.655,49.549,29.556,4.474000000000004,True,5.0,110.05495,2.5308470554240747,108.08,123.182,3.7689499999999994,37,0.9775207253346692,Normal
VER,Red Bull Racing,9,110.445,SUPERSOFT,11,2,1,17.0,36.5,False,True,31.199,49.688,29.558,4.158999999999992,True,3.0,109.04002499999999,2.3743360258104818,106.946,120.763,2.754024999999999,37,0.9786891384203116,Normal
OCO,Racing Point,9,111.016,SUPERSOFT,12,2,1,17.0,36.5,False,True,31.653,49.826,29.537,4.730000000000004,True,6.0,110.25605,2.5881761913432224,108.078,123.773,3.9700499999999983,37,0.9770641682016181,Normal
GRO,Haas F1 Team,9,111.473,SUPERSOFT,12,2,1,17.0,36.5,False,True,31.946,49.587,29.94,5.186999999999998,True,7.0,110.396425,2.5440920287287225,108.283,123.178,4.110424999999998,37,0.977474053637619,Normal
MAG,Haas F1 Team,9,112.055,SUPERSOFT,12,2,1,17.0,37.6,False,True,31.981,50.032,30.042,5.7690000000000055,True,8.0,110.424325,2.8472742015559644,107.937,123.618,4.138324999999999,37,0.974863300053798,Normal
GAS,Toro Rosso,9,112.421,SUPERSOFT,9,2,1,17.0,37.6,False,True,31.32,51.122,29.979,6.135000000000005,True,9.0,110.871325,2.5910549419453663,108.588,123.514,4.585324999999999,37,0.9771637529261143,Normal
ERI,Sauber,9,112.21,Soft,9,2,1,17.0,37.6,False,True,31.998,50.304,29.908,5.923999999999992,True,10.0,111.10856410256412,2.685190445023566,108.694,124.533,4.822564102564101,37,0.9764030068636091,Normal
