Driver,Compound,Stint,MaxTyreLife,AvgLapTime,FastestLap,SlowestLap,LapTimeStd,Team,LapsOnStint,DegradationPerLap,ConsistencyStint
LEC,SUPERSOFT,2,56,79.06442857142858,77.71,80.856,0.7677396305126737,Sauber,56,0.056178571428571446,0.5656941682695564
LEC,ULTRASOFT,1,13,81.15530769230769,78.534,97.708,5.0428983627905755,Sauber,13,1.4749230769230763,0.16548350476280488
MAG,SUPERSOFT,2,62,79.6285737704918,77.476,102.775,3.498250007546706,Haas F1 Team,61,0.4147377049180329,0.22230867522309827
MAG,ULTRASOFT,1,16,80.9743125,78.571,97.14,4.372087079321116,Haas F1 Team,16,1.1605625000000002,0.18614739210935732
OCO,HYPERSOFT,1,27,79.83945454545454,78.499,98.104,4.09987001800083,Force India,22,0.8911363636363638,0.19608342888550795
OCO,SUPERSOFT,2,55,79.18007272727272,77.027,103.478,3.8393457720783313,Force India,55,0.4809272727272726,0.2066395019280746
PER,HYPERSOFT,1,23,80.54555,78.379,100.898,4.8279731115437485,Force India,20,1.1259499999999996,0.17158624119580299
PER,SUPERSOFT,2,57,79.71078947368422,77.546,102.266,3.514761289073975,Force India,57,0.4336842105263158,0.22149565303044194
RAI,HYPERSOFT,1,19,78.66493750000001,76.392,95.833,4.608583925224031,Ferrari,16,1.2150625000000002,0.17829812539714393
RAI,ULTRASOFT,2,61,79.49275409836065,77.06,104.166,3.492516889273105,Ferrari,61,0.44436065573770483,0.22259237408494223
RIC,HYPERSOFT,1,18,77.90786666666666,75.562,92.58,4.120125654579459,Red Bull Racing,15,1.1345333333333334,0.19530770677582812
RIC,ULTRASOFT,2,61,79.44024590163934,76.801,106.5,3.7897306969217817,Red Bull Racing,61,0.48686885245901634,0.20878000523968301
RIC,nan,0,0,78.135,78.135,78.135,,Red Bull Racing,1,0.0,
SAI,HYPERSOFT,1,18,80.78753333333334,78.854,97.536,4.6586014128501665,Renault,15,1.2454666666666667,0.1767221132997796
SAI,ULTRASOFT,2,62,79.71864516129031,77.491,97.839,3.23407907228563,Renault,62,0.32819354838709675,0.23617886745326716
SIR,HYPERSOFT,1,6,84.19566666666667,79.792,104.668,10.038226828811286,Williams,6,4.146000000000001,0.09059426079104144
SIR,HYPERSOFT,2,19,81.78916666666667,78.819,98.773,5.444109975399321,Williams,12,1.6628333333333327,0.15518046771665053
SIR,SUPERSOFT,4,29,79.96235714285714,75.325,97.867,5.13523133897217,Williams,28,0.8050714285714287,0.16299303885214686
SIR,ULTRASOFT,3,30,80.27936666666666,77.701,98.103,3.599460347323477,Williams,30,0.6800666666666667,0.21741681077475122
STR,HYPERSOFT,3,25,79.85652,75.322,99.354,4.4762352496266296,Williams,25,0.9612799999999999,0.18260720265225644
STR,HYPERSOFT,4,17,79.53935294117647,74.944,104.409,7.369463862293312,Williams,17,1.7332352941176472,0.11948196640232467
STR,SUPERSOFT,2,26,82.13744000000001,77.654,118.315,8.241345117151692,Williams,25,1.62644,0.10820935559954649
STR,ULTRASOFT,1,8,88.857375,79.754,147.991,23.899287185649346,Williams,8,8.529625000000001,0.04016179228521642
VAN,HYPERSOFT,3,5,78.9506,76.864,85.691,3.7777937079729536,McLaren,5,1.7653999999999996,0.20930162772227853
VAN,SUPERSOFT,2,52,79.72378846153846,77.151,118.392,5.5501415750765934,McLaren,52,0.7930961538461538,0.15266845587048347
VAN,ULTRASOFT,1,19,81.13542105263159,78.073,101.626,5.027872814132011,McLaren,19,1.239631578947369,0.16589600192883233
VER,HYPERSOFT,2,31,78.64625806451613,74.26,102.558,5.285769625246907,Red Bull Racing,31,0.9128387096774194,0.1590895084642431
VER,ULTRASOFT,1,46,79.70434782608696,77.788,95.64,2.5648298034709716,Red Bull Racing,46,0.3880869565217392,0.2805183010494159
VET,HYPERSOFT,1,18,78.2554,76.065,94.156,4.449722989772991,Ferrari,15,1.2060666666666673,0.18349556516480026
VET,ULTRASOFT,2,62,79.43512903225806,77.229,107.651,3.964452189572425,Ferrari,62,0.49067741935483866,0.20143209397815298
