Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
VET,Ferrari,3,119.157,Soft,2,2,41,21.9,65.9,False,True,44.105,42.359,32.693,36.66,False,4.0,86.53975,9.197702293795672,82.505,137.828,4.042749999999999,45,0.9039278560957514,Outlier
ERI,Sauber,3,116.316,SUPERSOFT,2,2,41,21.9,65.9,False,True,42.312,41.512,32.492,33.819,False,15.0,88.23886274509803,7.717360393345923,83.768,128.119,5.7418627450980395,45,0.9195741543285686,Outlier
RAI,Ferrari,4,85.439,SUPERSOFT,5,1,1,22.0,64.7,False,True,27.969,29.477,27.993,2.941999999999993,True,2.0,86.84930769230769,9.802424197042454,83.515,137.567,4.3523076923076935,45,0.8985799425894968,Normal
HAM,Mercedes,4,86.009,SUPERSOFT,6,1,1,22.0,64.7,False,True,27.655,30.086,28.268,3.5120000000000005,True,1.0,86.61550000000001,9.549104387734124,82.497,135.751,4.118500000000001,46,0.9007004245633633,Normal
VER,Red Bull Racing,4,86.555,SUPERSOFT,6,1,1,22.0,64.7,False,True,28.129,29.947,28.479,4.058000000000007,True,5.0,86.85867307692307,9.555185954052172,83.609,136.204,4.361673076923077,46,0.9008940618072102,Normal
BOT,Mercedes,4,86.776,SUPERSOFT,6,1,1,22.0,64.7,False,True,28.094,29.72,28.962,4.278999999999996,True,3.0,86.85211538461539,9.515427849702606,82.907,137.044,4.3551153846153845,45,0.9012589972687609,Normal
GRO,Haas F1 Team,4,87.285,SUPERSOFT,6,1,1,22.0,64.7,False,True,28.553,29.895,28.837,4.787999999999997,True,20.0,87.64251923076924,9.416344352263632,84.243,137.281,5.145519230769231,46,0.9029831588311555,Normal
SAI,Renault,4,87.748,SUPERSOFT,6,1,1,22.0,64.7,False,True,28.552,30.232,28.964,5.251000000000005,True,8.0,88.03834615384615,9.242685888141372,84.056,137.249,5.5413461538461535,45,0.9049898454597796,Normal
OCO,Racing Point,4,87.876,SUPERSOFT,6,1,1,22.0,64.7,False,True,28.049,30.77,29.057,5.379000000000005,True,6.0,87.62536538461539,9.236103324919124,84.179,137.3,5.1283653846153845,45,0.9046462597772899,Normal
STR,Williams,4,88.269,SUPERSOFT,6,1,1,22.0,64.7,False,True,28.41,30.533,29.326,5.772000000000006,True,9.0,88.21,9.265285731157999,84.58,138.021,5.713000000000001,44,0.9049473344790991,Normal
SIR,Williams,4,88.099,SUPERSOFT,3,1,1,22.0,64.7,False,True,28.272,30.541,29.286,5.602000000000004,True,10.0,88.29807843137256,9.161326556439604,83.768,137.479,5.8010784313725505,44,0.9059985379801438,Normal
ALO,McLaren,4,88.817,SUPERSOFT,3,1,1,22.0,64.7,False,True,29.698,30.253,28.866,6.319999999999993,True,18.0,100.420125,19.49130916542403,87.009,137.507,17.923125,5,0.8374524556304216,Normal
GAS,Toro Rosso,4,89.166,SUPERSOFT,6,1,1,22.0,64.7,False,True,29.369,30.811,28.986,6.668999999999997,True,14.0,88.63421568627452,9.108113300379443,84.767,137.371,6.1372156862745095,44,0.9068150575619792,Normal
PER,Racing Point,4,87.999,SUPERSOFT,3,1,1,22.0,64.7,False,True,27.811,31.263,28.925,5.501999999999995,True,7.0,87.51557692307694,9.124519045818046,83.529,138.145,5.018576923076923,45,0.9055824711850979,Normal
LEC,Sauber,4,87.415,Soft,3,1,1,22.0,64.7,False,True,28.087,29.723,29.605,4.918000000000006,True,11.0,88.2745294117647,9.088197342384111,84.504,138.357,5.777529411764706,44,0.9066562980992432,Normal
VAN,McLaren,4,87.761,SUPERSOFT,3,1,1,22.0,64.7,False,True,28.214,29.783,29.764,5.263999999999996,True,12.0,88.44017647058823,8.93932240990532,84.772,138.314,5.943176470588236,47,0.908201186978012,Normal
HUL,Renault,4,87.04,Soft,3,2,1,22.0,64.7,False,True,28.031,29.832,29.177,4.543000000000006,True,13.0,88.43566666666666,8.830318029757855,84.059,138.181,5.938666666666668,44,0.9092147367107006,Normal
RIC,Red Bull Racing,4,86.824,SUPERSOFT,3,4,1,22.0,64.7,False,True,27.958,29.719,29.147,4.326999999999998,True,17.0,90.0095909090909,12.827770866214587,85.229,138.448,7.5125909090909095,20,0.8752615718182014,Normal
VET,Ferrari,4,85.442,Soft,3,2,1,22.0,64.7,False,True,27.568,29.324,28.55,2.944999999999993,True,4.0,86.53975,9.197702293795672,82.505,137.828,4.042749999999999,45,0.9039278560957514,Normal
ERI,Sauber,4,87.089,SUPERSOFT,3,2,1,22.0,64.7,False,True,28.246,30.012,28.831,4.591999999999999,True,15.0,88.23886274509803,7.717360393345923,83.768,128.119,5.7418627450980395,45,0.9195741543285686,Normal
MAG,Haas F1 Team,4,96.469,Soft,3,1,1,22.2,64.3,False,True,28.46,32.261,35.748,13.971999999999994,False,16.0,89.73896078431372,9.746538107370808,85.692,137.918,7.241960784313726,44,0.9020305650979102,Outlier
