Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
RAI,Ferrari,8,107.736,HYPERSOFT,10,1,1,30.2,63.1,False,True,28.708,42.079,36.949,5.831000000000003,True,5.0,106.79471929824561,2.8221106320978113,104.715,124.271,4.889719298245613,55,0.9742547687805684,Normal
RIC,Red Bull Racing,8,108.223,HYPERSOFT,10,1,1,30.2,63.1,False,True,29.067,41.833,37.323,6.317999999999998,True,6.0,106.79677192982456,3.395077182046841,103.12,128.039,4.89177192982456,55,0.9691893982230935,Normal
PER,Racing Point,8,107.968,HYPERSOFT,10,1,1,30.2,63.1,False,True,29.181,41.706,37.081,6.063000000000002,True,16.0,109.45364285714287,5.274186160152864,105.389,129.117,7.548642857142856,50,0.954028711208701,Normal
GRO,Haas F1 Team,8,108.623,HYPERSOFT,10,1,1,30.2,63.1,False,True,29.318,42.093,37.212,6.7180000000000035,True,15.0,108.95883928571428,3.4731910283132765,105.904,128.416,7.053839285714284,52,0.9691085270041597,Normal
ALO,McLaren,8,108.811,ULTRASOFT,7,1,1,30.3,63.1,False,True,29.577,42.065,37.169,6.906000000000006,True,7.0,107.60368421052631,3.374050952055656,103.164,127.447,5.698684210526316,55,0.9695970462263203,Normal
SAI,Renault,8,109.2,ULTRASOFT,7,1,1,30.3,63.1,False,True,29.422,42.259,37.519,7.295000000000002,True,8.0,108.05371428571428,3.160885662504825,105.211,126.917,6.148714285714285,54,0.9715785008085582,Normal
HUL,Renault,8,109.173,HYPERSOFT,10,1,1,30.3,63.1,False,True,29.381,42.362,37.43,7.268000000000001,True,10.0,108.54183928571429,3.17228234314198,106.093,127.551,6.636839285714285,54,0.9716035690305909,Normal
GAS,Toro Rosso,8,109.401,HYPERSOFT,7,1,1,30.3,63.1,False,True,29.303,42.407,37.691,7.495999999999995,True,13.0,108.94708928571428,3.3634377990750313,106.063,125.254,7.042089285714285,52,0.9700523371550398,Normal
LEC,Sauber,8,109.733,ULTRASOFT,7,1,1,30.3,63.1,False,True,29.281,42.581,37.871,7.828000000000003,True,9.0,108.28051785714285,2.9728195370179042,105.203,125.53,6.375517857142856,54,0.9732788282432779,Normal
ERI,Sauber,8,109.884,ULTRASOFT,7,1,1,30.3,63.1,False,True,29.352,42.593,37.939,7.978999999999999,True,11.0,108.76155357142856,3.031554560225394,105.169,125.409,6.85655357142857,53,0.9728824557176167,Normal
MAG,Haas F1 Team,8,110.004,ULTRASOFT,7,1,1,30.3,63.1,False,True,29.506,42.604,37.894,8.099000000000004,True,18.0,109.89536363636364,4.782731577958495,101.905,127.022,7.990363636363635,47,0.9582942882943771,Normal
