Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
GRO,Haas F1 Team,6,80.414,ULTRASOFT,5,1,1,20.0,28.2,False,True,22.581,25.893,31.94,6.579000000000008,True,12.0,79.1051911764706,9.32588351103602,75.47,125.262,5.270191176470596,63,0.8945406516431994,Normal
ERI,Sauber,6,80.581,SUPERSOFT,5,2,1,20.4,28.1,False,True,22.705,25.891,31.985,6.746000000000009,True,15.0,79.53461194029852,7.917470588123119,76.403,122.714,5.699611940298514,64,0.9094650423499068,Normal
VAN,McLaren,6,80.786,SUPERSOFT,5,2,1,20.4,28.1,False,True,22.713,26.064,32.009,6.951000000000008,True,16.0,79.35735820895523,7.207120840469938,75.765,113.815,5.5223582089552306,62,0.9167427457588588,Normal
VET,Ferrari,7,75.816,ULTRASOFT,8,1,1,20.4,28.1,False,True,21.023,24.488,30.305,1.9810000000000088,True,1.0,77.70317391304349,10.92543717251104,73.964,131.618,3.868173913043483,64,0.8767278755845045,Normal
BOT,Mercedes,7,76.047,ULTRASOFT,9,1,1,20.6,27.3,False,True,21.139,24.477,30.431,2.2120000000000033,True,2.0,77.76169565217391,10.854508560832528,73.992,130.792,3.92669565217392,64,0.8775110189244668,Normal
VER,Red Bull Racing,7,76.054,HYPERSOFT,9,1,1,20.6,27.3,False,True,21.145,24.507,30.402,2.2190000000000083,True,3.0,77.73714492753624,10.764142068863983,73.864,129.653,3.9021449275362383,64,0.8783730447976219,Normal
HAM,Mercedes,7,76.29,ULTRASOFT,9,1,1,20.6,27.3,False,True,21.128,24.538,30.624,2.4550000000000125,True,5.0,77.91855072463768,10.547416557867765,74.183,128.904,4.083550724637687,64,0.8807743035896973,Normal
RIC,Red Bull Racing,7,76.698,HYPERSOFT,9,1,1,20.6,27.3,False,True,21.408,24.611,30.679,2.8629999999999995,True,4.0,77.84949275362318,10.503146158376142,73.835,128.844,4.014492753623194,64,0.8811224397175341,Normal
RAI,Ferrari,7,76.931,ULTRASOFT,9,1,1,20.6,27.3,False,True,21.508,24.809,30.614,3.0960000000000036,True,6.0,77.96589855072463,10.410185005906651,74.075,129.069,4.130898550724644,64,0.8822058572075576,Normal
OCO,Force India,7,77.182,HYPERSOFT,9,1,1,20.6,27.3,False,True,21.615,24.963,30.604,3.3470000000000084,True,9.0,79.14182352941177,10.243000752521429,75.498,128.981,5.30682352941177,63,0.8854055950234521,Normal
HUL,Renault,7,76.903,HYPERSOFT,9,1,1,20.6,27.3,False,True,21.759,24.674,30.47,3.068000000000012,True,7.0,79.04132352941177,10.156852702443786,75.488,129.285,5.206323529411771,63,0.8861316101795313,Normal
