Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
RAI,Ferrari,6,95.755,SUPERSOFT,8,1,21,28.2,45.0,False,True,30.365,41.624,23.766,2.0150000000000006,False,18.0,98.17887878787879,7.4989047106793185,94.337,128.006,4.438878787878792,23,0.9290399130032696,Outlier
GAS,Toro Rosso,6,96.957,SUPERSOFT,8,1,21,28.2,44.9,False,True,30.963,42.078,23.916,3.2169999999999987,False,4.0,97.94069090909092,6.591774562602629,94.863,129.434,4.200690909090914,42,0.9369404085816035,Outlier
HAM,Mercedes,6,95.913,Soft,8,1,21,28.2,44.9,False,True,30.398,41.723,23.792,2.173000000000002,False,3.0,96.89345454545455,5.980021332856106,93.953,128.522,3.1534545454545517,45,0.9418701343392937,Outlier
MAG,Haas F1 Team,6,98.061,SUPERSOFT,8,1,21,28.2,44.9,False,True,31.433,42.501,24.127,4.321000000000012,False,5.0,98.12835185185185,6.581526341744135,94.327,129.387,4.388351851851858,43,0.9371451246502677,Outlier
HUL,Renault,6,97.673,SUPERSOFT,8,1,21,28.2,44.9,False,True,31.008,42.534,24.131,3.933000000000007,False,6.0,98.58396296296296,6.607595240821496,94.667,128.657,4.843962962962968,41,0.9371851187143668,Outlier
ALO,McLaren,6,98.082,Soft,5,1,21,28.2,44.9,False,True,31.254,42.513,24.315,4.341999999999999,False,7.0,98.59077358490565,6.631613600606595,94.168,128.668,4.850773584905665,40,0.9369752599424043,Outlier
OCO,Force India,6,98.422,SUPERSOFT,8,1,21,28.2,44.9,False,True,31.26,42.809,24.353,4.682000000000002,False,10.0,98.972,6.358850591589158,95.043,129.505,5.232000000000006,40,0.9396297423226456,Outlier
HAR,Toro Rosso,6,97.951,SUPERSOFT,5,1,21,28.2,44.9,False,True,31.199,42.588,24.164,4.2109999999999985,False,17.0,99.0653396226415,7.277120314708707,94.689,130.979,5.325339622641515,39,0.9315690052778928,Outlier
SAI,Renault,6,98.012,SUPERSOFT,8,1,12,28.2,44.9,False,True,31.115,42.691,24.206,4.272000000000006,False,11.0,99.03284905660378,6.259112936032452,95.535,127.23,5.292849056603778,41,0.9405546936577154,Outlier
ERI,Sauber,6,98.181,Soft,5,1,12,28.2,44.9,False,True,31.152,42.537,24.492,4.4410000000000025,False,9.0,98.77909433962265,5.755290152627308,95.093,126.985,5.039094339622646,41,0.9449435687541261,Outlier
GRO,Haas F1 Team,6,97.738,SUPERSOFT,5,1,21,28.2,44.9,False,True,31.086,42.54,24.112,3.9980000000000047,False,13.0,99.1808679245283,6.868569944200498,94.053,127.783,5.440867924528306,36,0.9352323776321887,Outlier
