Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
SIR,Williams,3,82.435,Soft,2,1,,26.7,50.4,False,True,17.935,38.841,25.659,6.890000000000001,False,19.0,82.16412,5.592526261476661,78.934,111.495,6.619119999999998,17,0.936272333780699,Outlier
STR,Williams,3,81.931,Soft,2,1,,26.7,50.4,False,True,18.089,37.84,26.002,6.385999999999996,False,17.0,83.93682692307692,10.267056218840407,78.861,131.411,8.391826923076922,17,0.8910123884874982,Outlier
HAR,Toro Rosso,3,81.717,Soft,2,1,,26.7,50.4,False,True,17.837,37.975,25.905,6.171999999999997,False,10.0,83.20862121212122,8.151515877459008,77.681,122.783,7.663621212121212,27,0.9107760108824453,Outlier
RIC,Red Bull Racing,3,81.676,Medium,2,1,,26.7,50.4,False,True,18.171,37.504,26.001,6.131,False,20.0,79.76938461538461,1.1603548449305774,78.262,83.04,4.224384615384614,0,0.9856621947300401,Outlier
VAN,McLaren,3,81.445,Soft,2,1,,26.7,50.4,False,True,18.282,37.541,25.622,5.8999999999999915,False,13.0,83.3804696969697,8.799897646641996,77.537,121.907,7.835469696969695,24,0.9045360969994893,Outlier
GAS,Toro Rosso,3,83.42,Soft,2,1,,26.7,50.4,False,True,18.782,39.116,25.522,7.875,False,14.0,84.55118461538461,9.280640094257217,77.762,119.833,9.006184615384614,23,0.9010928315315649,Outlier
VET,Ferrari,4,77.777,ULTRASOFT,5,1,,26.9,49.3,False,True,16.939,36.894,23.944,2.2319999999999993,False,18.0,79.05742000000001,2.6627003869403385,77.29,92.038,3.5124199999999983,18,0.9674168323011201,Outlier
BOT,Mercedes,4,78.239,ULTRASOFT,6,1,,26.9,49.3,False,True,17.132,37.118,23.989,2.6940000000000026,False,2.0,82.91527272727274,14.179361806779331,75.721,145.527,7.3702727272727255,28,0.8539634875312653,Outlier
RAI,Ferrari,4,78.2,ULTRASOFT,6,1,,26.9,49.3,False,True,17.179,36.97,24.051,2.655000000000001,False,3.0,82.92818181818183,14.051537290011634,75.99,138.425,7.383181818181817,28,0.8551084967122319,Outlier
VER,Red Bull Racing,4,78.466,ULTRASOFT,6,1,,26.9,49.3,False,True,17.226,37.19,24.05,2.9209999999999923,False,4.0,82.93053030303031,11.713492592495733,75.852,129.66,7.385530303030302,25,0.8762363196942102,Outlier
MAG,Haas F1 Team,4,79.957,ULTRASOFT,7,1,,26.9,49.3,False,True,17.557,37.581,24.819,4.411999999999992,False,11.0,83.32210606060606,11.228210639180618,77.697,145.657,7.777106060606059,28,0.8812461868865855,Outlier
HUL,Renault,4,80.011,ULTRASOFT,6,1,,26.9,49.3,False,True,17.479,37.692,24.84,4.465999999999994,False,5.0,83.18351515151515,9.999365406391352,77.91,133.756,7.63851515151515,28,0.8926909605442228,Outlier
GRO,Haas F1 Team,4,80.124,ULTRASOFT,7,1,,26.9,49.3,False,True,17.447,37.518,25.159,4.5789999999999935,False,6.0,83.20874242424243,10.770138255395162,76.716,133.227,7.663742424242423,28,0.8853983131368713,Outlier
PER,Force India,4,80.237,ULTRASOFT,6,1,,26.9,49.3,False,True,17.624,37.596,25.017,4.691999999999993,False,7.0,83.22607575757576,10.32636510522847,77.867,129.004,7.681075757575755,28,0.8896195009986729,Outlier
SAI,Renault,4,80.169,ULTRASOFT,6,1,,26.9,49.3,False,True,17.494,37.551,25.124,4.623999999999995,False,12.0,83.25275757575757,9.36847086128723,77.43,120.854,7.707757575757575,27,0.8988517965116923,Outlier
HAM,Mercedes,4,79.676,Soft,3,1,,26.9,49.3,False,True,17.656,36.942,25.078,4.131,False,1.0,82.7240303030303,13.827674381437665,75.545,137.019,7.179030303030301,26,0.8567847721940626,Outlier
LEC,Sauber,4,81.217,ULTRASOFT,6,1,,26.9,49.3,False,True,17.658,38.166,25.393,5.671999999999997,False,15.0,84.3565625,10.727649549326943,77.852,129.832,8.811562499999999,22,0.8871773839408613,Outlier
ALO,McLaren,4,80.376,Soft,3,1,,26.9,49.3,False,True,17.46,37.685,25.231,4.831000000000003,False,16.0,84.741796875,10.157434137599546,77.741,128.538,9.196796874999999,19,0.8929661070040603,Outlier
OCO,Force India,4,80.751,ULTRASOFT,3,1,,26.9,49.3,False,True,17.733,37.609,25.409,5.206000000000003,False,8.0,83.2069696969697,9.377503451542045,77.941,129.098,7.661969696969696,28,0.8987140809615032,Outlier
ERI,Sauber,4,80.368,Soft,3,1,,26.9,49.3,False,True,17.701,37.556,25.111,4.822999999999993,False,9.0,83.19383333333333,9.035637168088,77.745,129.08,7.648833333333332,26,0.9020309113891231,Outlier
SIR,Williams,4,80.729,Soft,3,1,,26.9,49.3,False,True,17.944,37.559,25.226,5.1839999999999975,False,19.0,82.16412,5.592526261476661,78.934,111.495,6.619119999999998,17,0.936272333780699,Outlier
STR,Williams,4,81.053,Soft,3,1,,26.9,49.3,False,True,18.036,37.451,25.566,5.507999999999996,False,17.0,83.93682692307692,10.267056218840407,78.861,131.411,8.391826923076922,17,0.8910123884874982,Outlier
RIC,Red Bull Racing,4,80.316,Medium,3,1,,26.9,49.3,False,True,17.751,37.106,25.459,4.771000000000001,False,20.0,79.76938461538461,1.1603548449305774,78.262,83.04,4.224384615384614,0,0.9856621947300401,Outlier
HAR,Toro Rosso,4,81.666,Soft,3,1,,26.9,49.3,False,True,17.833,38.105,25.728,6.120999999999995,False,10.0,83.20862121212122,8.151515877459008,77.681,122.783,7.663621212121212,27,0.9107760108824453,Outlier
VAN,McLaren,4,81.158,Soft,3,1,,26.9,49.3,False,True,18.196,37.644,25.318,5.6129999999999995,False,13.0,83.3804696969697,8.799897646641996,77.537,121.907,7.835469696969695,24,0.9045360969994893,Outlier
GAS,Toro Rosso,4,81.012,Soft,3,1,,26.9,49.3,False,True,17.823,37.829,25.36,5.466999999999999,False,14.0,84.55118461538461,9.280640094257217,77.762,119.833,9.006184615384614,23,0.9010928315315649,Outlier
VET,Ferrari,5,78.169,ULTRASOFT,6,1,,27.0,49.4,False,True,17.059,36.992,24.118,2.6239999999999952,False,18.0,79.05742000000001,2.6627003869403385,77.29,92.038,3.5124199999999983,18,0.9674168323011201,Outlier
BOT,Mercedes,5,78.222,ULTRASOFT,7,1,,27.0,49.4,False,True,17.084,36.989,24.149,2.6769999999999925,False,2.0,82.91527272727274,14.179361806779331,75.721,145.527,7.3702727272727255,28,0.8539634875312653,Outlier
RAI,Ferrari,5,78.211,ULTRASOFT,7,1,,27.0,49.4,False,True,17.141,36.943,24.127,2.665999999999997,False,3.0,82.92818181818183,14.051537290011634,75.99,138.425,7.383181818181817,28,0.8551084967122319,Outlier
VER,Red Bull Racing,5,78.43,ULTRASOFT,7,1,,27.0,49.4,False,True,17.136,37.261,24.033,2.885000000000005,False,4.0,82.93053030303031,11.713492592495733,75.852,129.66,7.385530303030302,25,0.8762363196942102,Outlier
MAG,Haas F1 Team,5,79.748,ULTRASOFT,8,1,,27.0,49.4,False,True,17.448,37.561,24.739,4.203000000000003,False,11.0,83.32210606060606,11.228210639180618,77.697,145.657,7.777106060606059,28,0.8812461868865855,Outlier
HUL,Renault,5,80.179,ULTRASOFT,7,1,,27.0,49.4,False,True,17.53,37.72,24.929,4.634,False,5.0,83.18351515151515,9.999365406391352,77.91,133.756,7.63851515151515,28,0.8926909605442228,Outlier
GRO,Haas F1 Team,5,80.247,ULTRASOFT,8,1,,27.0,49.4,False,True,17.618,37.66,24.969,4.701999999999998,False,6.0,83.20874242424243,10.770138255395162,76.716,133.227,7.663742424242423,28,0.8853983131368713,Outlier
PER,Force India,5,80.246,ULTRASOFT,7,1,,27.0,49.4,False,True,17.626,37.455,25.165,4.700999999999993,False,7.0,83.22607575757576,10.32636510522847,77.867,129.004,7.681075757575755,28,0.8896195009986729,Outlier
SAI,Renault,5,80.487,ULTRASOFT,7,1,,27.0,49.4,False,True,17.544,37.694,25.249,4.941999999999993,False,12.0,83.25275757575757,9.36847086128723,77.43,120.854,7.707757575757575,27,0.8988517965116923,Outlier
HAM,Mercedes,5,80.444,Soft,4,1,,27.0,49.4,False,True,17.617,37.453,25.374,4.899000000000001,False,1.0,82.7240303030303,13.827674381437665,75.545,137.019,7.179030303030301,26,0.8567847721940626,Outlier
LEC,Sauber,5,80.206,ULTRASOFT,7,1,,27.0,49.4,False,True,17.593,37.448,25.165,4.661000000000001,False,15.0,84.3565625,10.727649549326943,77.852,129.832,8.811562499999999,22,0.8871773839408613,Outlier
ALO,McLaren,5,80.277,Soft,4,1,,27.0,49.4,False,True,17.41,37.775,25.092,4.731999999999999,False,16.0,84.741796875,10.157434137599546,77.741,128.538,9.196796874999999,19,0.8929661070040603,Outlier
OCO,Force India,5,80.502,ULTRASOFT,4,1,,27.0,49.4,False,True,17.76,37.571,25.171,4.956999999999994,False,8.0,83.2069696969697,9.377503451542045,77.941,129.098,7.661969696969696,28,0.8987140809615032,Outlier
ERI,Sauber,5,80.293,Soft,4,1,,27.0,49.4,False,True,17.499,37.583,25.211,4.748000000000005,False,9.0,83.19383333333333,9.035637168088,77.745,129.08,7.648833333333332,26,0.9020309113891231,Outlier
SIR,Williams,5,80.475,Soft,4,1,,27.0,49.4,False,True,17.757,37.66,25.058,4.929999999999993,False,19.0,82.16412,5.592526261476661,78.934,111.495,6.619119999999998,17,0.936272333780699,Outlier
RIC,Red Bull Racing,5,79.58,Medium,4,1,,27.0,49.4,False,True,18.022,36.926,24.632,4.034999999999997,False,20.0,79.76938461538461,1.1603548449305774,78.262,83.04,4.224384615384614,0,0.9856621947300401,Outlier
