Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
VAN,McLaren,5,103.778,SUPERSOFT,5,1,1,21.8,39.5,False,True,27.611,41.072,35.095,6.38600000000001,True,11.0,103.34201851851851,6.689569996307657,99.24,145.522,5.950018518518523,48,0.9392031862249605,Normal
ERI,Sauber,5,103.383,Soft,5,1,1,21.8,39.5,False,True,27.647,40.801,34.935,5.991,True,10.0,103.2805925925926,5.415837190351722,100.098,133.559,5.888592592592597,48,0.9501746542994411,Normal
GAS,Toro Rosso,5,103.659,SUPERSOFT,5,1,1,21.8,39.5,False,True,27.593,41.366,34.7,6.26700000000001,True,12.0,103.7587037037037,6.638231361489694,99.646,145.175,6.366703703703708,48,0.9398694233896115,Normal
LEC,Sauber,5,103.067,Soft,1,3,1,21.8,39.5,False,True,27.526,40.821,34.72,5.674999999999997,True,15.0,105.86550000000001,7.848246321796116,101.982,133.101,8.473500000000005,24,0.9309824310986419,Normal
STR,Williams,5,103.579,Soft,6,3,1,21.8,39.5,False,True,27.991,41.048,34.54,6.186999999999998,False,14.0,104.70890384615385,7.4354806911335825,100.433,138.96,7.316903846153849,43,0.933697253573483,Outlier
RAI,Ferrari,6,100.251,ULTRASOFT,9,1,1,21.8,38.7,False,True,26.815,40.022,33.414,2.859000000000009,True,1.0,101.07734545454545,5.971262271847711,98.482,138.251,3.685345454545459,48,0.9442191505459863,Normal
HAM,Mercedes,6,100.533,SUPERSOFT,11,1,1,21.8,38.7,False,True,26.712,39.995,33.826,3.1410000000000053,True,3.0,101.08523636363637,6.2369717455034825,97.392,135.391,3.6932363636363674,48,0.9418855439578648,Normal
BOT,Mercedes,6,101.034,SUPERSOFT,9,1,1,21.8,38.7,False,True,27.048,40.234,33.752,3.64200000000001,True,5.0,101.46998181818182,5.769455964758975,98.47,137.376,4.077981818181823,48,0.9462002404708918,Normal
RIC,Red Bull Racing,6,101.244,SUPERSOFT,9,1,1,21.8,38.7,False,True,27.177,40.34,33.727,3.852000000000004,True,16.0,101.31371428571428,0.2520923866929923,100.933,101.683,3.9217142857142915,6,0.9975179403880865,Normal
HUL,Renault,6,102.567,ULTRASOFT,9,1,1,21.8,38.7,False,True,27.654,40.558,34.355,5.174999999999997,True,6.0,102.55483636363635,5.707852760836942,99.548,136.077,5.162836363636368,48,0.9472777481605464,Normal
