Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
RUS,Mercedes,4,0 days 00:01:26.339000,0 days 00:00:30.445000,0 days 00:00:31.615000,0 days 00:00:24.279000,Hard,4,1,,,1,True,0 days 01:01:01.386000,86.339,30.445,31.615,24.279,3661.386,3657.863,28.8,45.0,981.6,False,46.8,36,1.5,False,True,,,0.3526216425948876,0.3661728766837698,0.2812054807213426,3,False,hungarian_grand_prix,2024,85.507875,32
SAR,Williams,4,0 days 00:01:26.265000,0 days 00:00:30.261000,0 days 00:00:31.740000,0 days 00:00:24.264000,Medium,4,1,,,1,True,0 days 01:01:01.885000,86.265,30.261,31.74,24.264,3661.885,3657.863,28.8,45.0,981.6,False,46.8,36,1.5,False,True,,,0.35079116675360805,0.3679360111284994,0.2812728221178925,3,False,hungarian_grand_prix,2024,86.3032857142857,7
PER,Red Bull Racing,4,0 days 00:01:26.364000,0 days 00:00:30.311000,0 days 00:00:31.752000,0 days 00:00:24.301000,Hard,4,1,,,1,True,0 days 01:01:02.430000,86.364,30.311,31.752,24.301,3662.43,3657.863,28.8,45.0,981.6,False,46.8,36,1.5,False,True,,,0.35096799592422767,0.3676531888286786,0.2813788152470937,3,False,hungarian_grand_prix,2024,85.55177777777779,27
ZHO,Kick Sauber,4,0 days 00:01:26.361000,0 days 00:00:30.428000,0 days 00:00:31.475000,0 days 00:00:24.458000,Medium,5,1,,,1,True,0 days 01:01:03.081000,86.361,30.428,31.475,24.458,3663.081,3657.863,28.8,45.0,981.6,False,46.8,36,1.5,False,True,,,0.352334966014752,0.3644584939961325,0.28320653998911544,3,False,hungarian_grand_prix,2024,86.75850000000001,6
GAS,Alpine,4,0 days 00:01:26.409000,0 days 00:00:30.441000,0 days 00:00:31.580000,0 days 00:00:24.388000,Hard,4,1,,,1,True,0 days 01:01:03.586000,86.409,30.441,31.58,24.388,3663.586,3657.863,28.8,45.0,981.6,False,46.8,36,1.5,False,True,,,0.3522896920459674,0.3654711893437026,0.28223911861032996,3,False,hungarian_grand_prix,2024,85.98388888888888,27
HUL,Haas F1 Team,4,0 days 00:01:23.509000,0 days 00:00:29.697000,0 days 00:00:30.315000,0 days 00:00:23.497000,Hard,2,2,,,1,True,0 days 01:01:14.719000,83.509,29.697,30.315,23.497,3674.719,3657.863,28.8,45.0,981.6,False,46.8,36,1.5,False,True,,,0.35561436491875126,0.36301476487564216,0.2813708702056066,3,False,hungarian_grand_prix,2024,86.0742962962963,27
PIA,McLaren,5,0 days 00:01:23.796000,0 days 00:00:30.091000,0 days 00:00:30.157000,0 days 00:00:23.548000,Medium,5,1,,,1,True,0 days 01:02:08.298000,83.796,30.091,30.157,23.548,3728.298,3717.866,29.0,46.0,981.7,False,46.6,182,0.7,False,True,,,0.3590982863143825,0.3598859134087546,0.2810158002768628,3,False,hungarian_grand_prix,2024,84.26270588235293,17
NOR,McLaren,5,0 days 00:01:23.804000,0 days 00:00:30.284000,0 days 00:00:29.917000,0 days 00:00:23.603000,Medium,5,1,,,1,True,0 days 01:02:10.655000,83.804,30.284,29.917,23.603,3730.655,3717.866,29.0,46.0,981.7,False,46.6,182,0.7,False,True,,,0.36136699918858284,0.3569877332824209,0.28164526752899627,3,False,hungarian_grand_prix,2024,84.316625,16
VER,Red Bull Racing,5,0 days 00:01:23.979000,0 days 00:00:29.670000,0 days 00:00:30.615000,0 days 00:00:23.694000,Medium,5,1,,,1,True,0 days 01:02:11.693000,83.979,29.67,30.615,23.694,3731.693,3717.866,29.0,46.0,981.7,False,46.6,182,0.7,False,True,,,0.35330261136712754,0.36455542457042833,0.2821419640624442,3,False,hungarian_grand_prix,2024,84.65525,20
HAM,Mercedes,5,0 days 00:01:24.001000,0 days 00:00:30.106000,0 days 00:00:30.170000,0 days 00:00:23.725000,Medium,5,1,,,1,True,0 days 01:02:13.234000,84.001,30.106,30.17,23.725,3733.234,3717.866,29.0,46.0,981.7,False,46.6,182,0.7,False,True,,,0.35840049523219963,0.35916239092391755,0.2824371138438828,3,False,hungarian_grand_prix,2024,84.62586666666667,15
