Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
HAM,Mercedes,7,0 days 00:01:17.955000,0 days 00:00:21.758000,0 days 00:00:24.854000,0 days 00:00:31.343000,Medium,7,1,,,12,True,0 days 01:11:16.807000,77.955,21.758,24.854,31.343,4276.807,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.2791097428003335,0.31882496311974856,0.4020652940799179,1,False,canadian_grand_prix,2023,81.202,11
ALO,Aston Martin,7,0 days 00:01:18.208000,0 days 00:00:21.899000,0 days 00:00:24.945000,0 days 00:00:31.364000,Medium,7,1,,,12,True,0 days 01:11:17.598000,78.208,21.899,24.945,31.364,4277.598,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.28000971767594107,0.31895713993453356,0.40103314238952537,1,False,canadian_grand_prix,2023,81.16181818181818,11
RUS,Mercedes,7,0 days 00:01:17.630000,0 days 00:00:21.772000,0 days 00:00:24.707000,0 days 00:00:31.151000,Medium,7,1,,,12,True,0 days 01:11:18.498000,77.63,21.772,24.707,31.151,4278.498,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.28045858559835113,0.3182661342264589,0.40127528017519004,1,False,canadian_grand_prix,2023,79.4038,10
OCO,Alpine,7,0 days 00:01:18.441000,0 days 00:00:21.793000,0 days 00:00:25.240000,0 days 00:00:31.408000,Medium,7,1,,,12,True,0 days 01:11:23.697000,78.441,21.793,25.24,31.408,4283.697,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.27782664677910784,0.32177050267079715,0.400402850550095,1,False,canadian_grand_prix,2023,82.17754545454545,11
PIA,McLaren,7,0 days 00:01:19.158000,0 days 00:00:22.491000,0 days 00:00:25.245000,0 days 00:00:31.422000,Medium,7,1,,,12,True,0 days 01:11:26.321000,79.158,22.491,25.245,31.422,4286.321,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.2841279466383688,0.31891912377776094,0.39695292958387024,1,False,canadian_grand_prix,2023,82.447,11
HUL,Haas F1 Team,7,0 days 00:01:20.594000,0 days 00:00:23.259000,0 days 00:00:25.652000,0 days 00:00:31.683000,Medium,7,1,,,12,True,0 days 01:11:27.526000,80.594,23.259,25.652,31.683,4287.526,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.28859468446782643,0.31828672109586326,0.3931185944363104,1,False,canadian_grand_prix,2023,82.1806,10
NOR,McLaren,7,0 days 00:01:19.697000,0 days 00:00:22.522000,0 days 00:00:25.426000,0 days 00:00:31.749000,Medium,7,1,,,12,True,0 days 01:11:27.749000,79.697,22.522,25.426,31.749,4287.749,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.28259532981166163,0.3190333387705936,0.39837133141774467,1,False,canadian_grand_prix,2023,83.17854545454544,11
LEC,Ferrari,7,0 days 00:01:19.486000,0 days 00:00:22.242000,0 days 00:00:25.765000,0 days 00:00:31.479000,Medium,7,1,,,12,True,0 days 01:11:28.025000,79.486,22.242,25.765,31.479,4288.025,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.279822861887628,0.32414513247615934,0.39603200563621266,1,False,canadian_grand_prix,2023,84.24381578947369,38
ALB,Williams,7,0 days 00:01:19.316000,0 days 00:00:22.310000,0 days 00:00:25.423000,0 days 00:00:31.583000,Medium,8,1,,,126,False,0 days 01:11:28.407000,79.316,22.31,25.423,31.583,4288.407,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.2812799435170709,0.3205280145241817,0.39819204195874724,1,False,canadian_grand_prix,2023,83.108,11
SAI,Ferrari,7,0 days 00:01:19.321000,0 days 00:00:22.344000,0 days 00:00:25.391000,0 days 00:00:31.586000,Medium,7,1,,,126,False,0 days 01:11:28.845000,79.321,22.344,25.391,31.586,4288.845,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.28169085109870023,0.320104385975971,0.3982047629253287,1,False,canadian_grand_prix,2023,84.42943243243244,37
PER,Red Bull Racing,7,0 days 00:01:19.228000,0 days 00:00:22.366000,0 days 00:00:25.124000,0 days 00:00:31.738000,Hard,7,1,,,126,False,0 days 01:11:29.306000,79.228,22.366,25.124,31.738,4289.306,4259.735,18.5,62.0,1011.4,False,30.8,342,1.5,False,True,,,0.28229918715605595,0.3171101125864593,0.4005907002574848,1,False,canadian_grand_prix,2023,84.77236111111111,36
