Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,GrandPrix
GAS,27.0,0 days 00:01:27.189000,0 days 00:00:28.305000,0 days 00:00:30.124000,0 days 00:00:28.760000,HARD,20.0,2.0,,,1,True,87.189,28.305,30.124,28.76,italian_grand_prix
GAS,28.0,0 days 00:01:27.521000,0 days 00:00:28.314000,0 days 00:00:30.209000,0 days 00:00:28.998000,HARD,21.0,2.0,,,1,True,87.521,28.314,30.209,28.998,italian_grand_prix
GAS,29.0,0 days 00:01:27.383000,0 days 00:00:28.372000,0 days 00:00:30.150000,0 days 00:00:28.861000,HARD,22.0,2.0,,,1,True,87.383,28.372,30.15,28.861,italian_grand_prix
GAS,30.0,0 days 00:01:27.658000,0 days 00:00:28.399000,0 days 00:00:30.299000,0 days 00:00:28.960000,HARD,23.0,2.0,,,1,True,87.658,28.399,30.299,28.96,italian_grand_prix
GAS,31.0,0 days 00:01:32.204000,0 days 00:00:28.325000,0 days 00:00:30.421000,0 days 00:00:33.458000,HARD,24.0,2.0,0 days 02:08:08.289000,,1,False,92.204,28.325,30.421,33.458,italian_grand_prix
GAS,32.0,0 days 00:01:46.720000,0 days 00:00:48.486000,0 days 00:00:29.732000,0 days 00:00:28.502000,MEDIUM,1.0,3.0,,0 days 02:08:32.961000,1,False,106.72,48.486,29.732,28.502,italian_grand_prix
GAS,33.0,0 days 00:01:26.439000,0 days 00:00:28.265000,0 days 00:00:29.682000,0 days 00:00:28.492000,MEDIUM,2.0,3.0,,,1,True,86.439,28.265,29.682,28.492,italian_grand_prix
GAS,34.0,0 days 00:01:26.877000,0 days 00:00:28.208000,0 days 00:00:29.857000,0 days 00:00:28.812000,MEDIUM,3.0,3.0,,,1,True,86.877,28.208,29.857,28.812,italian_grand_prix
GAS,35.0,0 days 00:01:26.903000,0 days 00:00:28.318000,0 days 00:00:29.750000,0 days 00:00:28.835000,MEDIUM,4.0,3.0,,,1,True,86.903,28.318,29.75,28.835,italian_grand_prix
GAS,36.0,0 days 00:01:26.797000,0 days 00:00:28.373000,0 days 00:00:29.719000,0 days 00:00:28.705000,MEDIUM,5.0,3.0,,,1,True,86.797,28.373,29.719,28.705,italian_grand_prix
GAS,37.0,0 days 00:01:26.499000,0 days 00:00:28.270000,0 days 00:00:29.768000,0 days 00:00:28.461000,MEDIUM,6.0,3.0,,,1,True,86.499,28.27,29.768,28.461,italian_grand_prix
GAS,38.0,0 days 00:01:26.357000,0 days 00:00:28.251000,0 days 00:00:29.614000,0 days 00:00:28.492000,MEDIUM,7.0,3.0,,,1,True,86.357,28.251,29.614,28.492,italian_grand_prix
GAS,39.0,0 days 00:01:26.736000,0 days 00:00:28.411000,0 days 00:00:29.667000,0 days 00:00:28.658000,MEDIUM,8.0,3.0,,,1,True,86.736,28.411,29.667,28.658,italian_grand_prix
GAS,40.0,0 days 00:01:26.548000,0 days 00:00:28.220000,0 days 00:00:29.656000,0 days 00:00:28.672000,MEDIUM,9.0,3.0,,,1,True,86.548,28.22,29.656,28.672,italian_grand_prix
