Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
STR,Aston Martin,5,0 days 00:01:39.882000,0 days 00:00:39.841000,0 days 00:00:37.866000,0 days 00:00:22.175000,Medium,6,1,,,671,False,0 days 01:09:58.186000,99.882,39.841,37.866,22.175,4198.186,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.3988806792014577,0.3791073466690695,0.22201197412947277,3,False,mexico_city_grand_prix,2023,86.05989655172414,29
OCO,Alpine,5,0 days 00:01:39.890000,0 days 00:00:39.211000,0 days 00:00:38.734000,0 days 00:00:21.945000,Hard,5,1,,,671,False,0 days 01:09:59.396000,99.89,39.211,38.734,21.945,4199.396,4193.108,24.9,27.0,779.7,False,47.5,285,2.0,False,True,,,0.3925417959755731,0.3877665431975173,0.2196916608269096,3,False,mexico_city_grand_prix,2023,88.53536363636363,33
VER,Red Bull Racing,6,0 days 00:01:23.339000,0 days 00:00:29.470000,0 days 00:00:32.504000,0 days 00:00:21.365000,Medium,6,1,,,1,True,0 days 01:11:03.433000,83.339,29.47,32.504,21.365,4263.433,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.35361595411512015,0.3900214785394593,0.2563625673454205,3,False,mexico_city_grand_prix,2023,84.94744444444444,18
LEC,Ferrari,6,0 days 00:01:23.383000,0 days 00:00:29.241000,0 days 00:00:32.593000,0 days 00:00:21.549000,Medium,6,1,,,1,True,0 days 01:11:05.586000,83.383,29.241,32.593,21.549,4265.586,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.35068299293621,0.39088303371190775,0.2584339733518823,3,False,mexico_city_grand_prix,2023,84.63233333333332,30
SAI,Ferrari,6,0 days 00:01:23.478000,0 days 00:00:29.247000,0 days 00:00:32.650000,0 days 00:00:21.581000,Medium,6,1,,,1,True,0 days 01:11:07.059000,83.478,29.247,32.65,21.581,4267.059,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.3503557823618199,0.39112101391983517,0.258523203718345,3,False,mexico_city_grand_prix,2023,84.9493448275862,29
RIC,AlphaTauri,6,0 days 00:01:23.426000,0 days 00:00:29.435000,0 days 00:00:32.564000,0 days 00:00:21.427000,Medium,6,1,,,1,True,0 days 01:11:07.988000,83.426,29.435,32.564,21.427,4267.988,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.3528276556469206,0.3903339486491022,0.25683839570397715,3,False,mexico_city_grand_prix,2023,85.1901153846154,26
HAM,Mercedes,6,0 days 00:01:23.300000,0 days 00:00:29.019000,0 days 00:00:32.732000,0 days 00:00:21.549000,Medium,6,1,,,1,True,0 days 01:11:08.734000,83.3,29.019,32.732,21.549,4268.734,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.3483673469387755,0.39294117647058824,0.25869147659063624,3,False,mexico_city_grand_prix,2023,85.07795652173913,23
PIA,McLaren,6,0 days 00:01:23.407000,0 days 00:00:29.213000,0 days 00:00:32.592000,0 days 00:00:21.602000,Medium,6,1,,,1,True,0 days 01:11:10.049000,83.407,29.213,32.592,21.602,4270.049,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.35024638219813686,0.3907585694246286,0.2589950483772345,3,False,mexico_city_grand_prix,2023,85.30499999999999,24
RUS,Mercedes,6,0 days 00:01:23.453000,0 days 00:00:28.958000,0 days 00:00:32.864000,0 days 00:00:21.631000,Medium,6,1,,,1,True,0 days 01:11:11.041000,83.453,28.958,32.864,21.631,4271.041,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.3469977112865924,0.3938024996105592,0.2591997891028483,3,False,mexico_city_grand_prix,2023,85.29092,25
HUL,Haas F1 Team,6,0 days 00:01:23.756000,0 days 00:00:29.209000,0 days 00:00:33.044000,0 days 00:00:21.503000,Medium,6,1,,,1,True,0 days 01:11:13.672000,83.756,29.209,33.044,21.503,4273.672,4253.123,25.0,27.0,779.7,False,47.0,306,1.3,False,True,,,0.3487391948039543,0.39452695926261994,0.2567338459334257,3,False,mexico_city_grand_prix,2023,86.0055,22
